



PackedCounter SampleTimeFine UTC_Nano UTC_Year UTC_Month UTC_Day UTC_Hour UTC_Minute UTC_Second UTC_Valid StatusWord RSSI Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z  VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Pressure Roll Pitch Yaw Latitude Longitude Altitude calibacc0 calibacc1 calibacc2 calimgf0 calimgf1 calimgf2 
58494 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 5.2023 8.01249 -3.36535 -2.78942 2.45462 -0.390207 -0.238498 0.709712 -0.494176 -0.469238 -0.662842 0.20459 0.0521006 0.0799559 -0.0339337 0.99999 -0.00119248 0.00354855 -0.00247087 97475 114.935 -52.3043 -46.8888 NaN NaN NaN 5.2023 8.01249 -3.36535 -0.469238 -0.662842 0.20459 
58495 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 4.49454 6.58916 -3.18335 -1.96971 2.31728 -1.78139 -0.499836 0.716707 -0.436029 -0.466797 -0.670898 0.204346 0.044974 0.0657135 -0.032159 0.999988 -0.00249917 0.00358352 -0.00218013 NaN  114.032 -52.2472 -46.1088 NaN NaN NaN 4.49454 6.58916 -3.18335 -0.466797 -0.670898 0.204346 
58496 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 3.75803 7.38116 -3.30364 -2.72695 2.92066 -1.84077 -0.502617 0.717665 -0.421876 -0.467041 -0.668701 0.193604 0.0376165 0.0736487 -0.0333566 0.999988 -0.00251307 0.00358831 -0.00210937 97469 113.191 -51.5148 -45.6134 NaN NaN NaN 3.75803 7.38116 -3.30364 -0.467041 -0.668701 0.193604 
58497 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 2.9079 8.12521 -1.76352 -4.30053 2.1949 -2.44572 -0.7013 0.717343 -0.418283 -0.464844 -0.668701 0.185059 0.0291846 0.0811284 -0.0180244 0.999985 -0.00350649 0.0035867 -0.0020914 NaN  112.196 -51.4522 -44.856 NaN NaN NaN 2.9079 8.12521 -1.76352 -0.464844 -0.668701 0.185059 
58498 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 -0.24478 7.64477 -1.63046 -5.25777 3.3787 -5.11156 -1.07591 0.684117 -0.245538 -0.466797 -0.672852 0.172119 -0.00241071 0.0763616 -0.0167072 0.999979 -0.00537951 0.00342056 -0.00122768 97472 111.062 -50.6239 -44.4168 NaN NaN NaN -0.24478 7.64477 -1.63046 -0.466797 -0.672852 0.172119 
58499 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 -3.11377 9.28623 -2.25448 -7.47689 5.66719 -6.20844 -1.22726 0.643115 -0.0619957 -0.462646 -0.674805 0.163574 -0.0311824 0.0927317 -0.0230138 0.999976 -0.00613624 0.00321555 -0.000309976 NaN  109.923 -50.7196 -43.8526 NaN NaN NaN -3.11377 9.28623 -2.25448 -0.462646 -0.674805 0.163574 
58500 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 -3.05368 11.2611 -2.84082 -8.54263 6.64684 -4.61203 -1.75813 0.390545 -0.0309327 -0.464355 -0.682861 0.14624 -0.0305761 0.11236 -0.029337 0.999959 -0.00879054 0.0019527 -0.000154661 97466 108.519 -49.4809 -43.0746 NaN NaN NaN -3.05368 11.2611 -2.84082 -0.464355 -0.682861 0.14624 
58501 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 -0.679298 10.5856 -3.29389 -6.55364 5.96652 -3.11852 -2.19806 0.0843829 -0.225039 -0.464111 -0.682861 0.131104 -0.00668837 0.105493 -0.0340968 0.999939 -0.0109901 0.000421906 -0.00112517 NaN  107.159 -49.373 -42.9431 NaN NaN NaN -0.679298 10.5856 -3.29389 -0.464111 -0.682861 0.131104 
58502 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 5.99465 8.83567 2.34168 -4.40473 -2.42176 -0.106087 -2.18161 0.152902 -0.574374 -0.459717 -0.690918 0.111572 0.0602178 0.0884321 0.0224065 0.999936 -0.0109078 0.000764494 -0.00287181 97473 105.588 -47.2835 -41.2346 NaN NaN NaN 5.99465 8.83567 2.34168 -0.459717 -0.690918 0.111572 
58503 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 7.1684 6.13586 3.5195 -2.35735 -4.53484 -1.13529 -1.70932 0.754751 -0.622383 -0.455322 -0.698975 0.10498 0.0720059 0.0614311 0.0343988 0.999952 -0.00854644 0.0037737 -0.00311187 NaN  104.059 -47.0494 -40.4855 NaN NaN NaN 7.1684 6.13586 3.5195 -0.455322 -0.698975 0.10498 
58504 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 7.65379 6.71912 -0.50497 -0.170636 -1.17568 0.314946 -1.11935 0.690529 -0.663656 -0.453125 -0.702881 0.0898438 0.0767413 0.0669061 -0.00568942 0.999973 -0.00559672 0.00345261 -0.00331825 97465 102.442 -45.3826 -38.8025 NaN NaN NaN 7.65379 6.71912 -0.50497 -0.453125 -0.702881 0.0898438 
58505 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 7.3567 6.98483 -5.76177 2.21468 3.60297 1.06012 -1.37753 0.391833 -0.59133 -0.450928 -0.708984 0.0876465 0.0736586 0.0692309 -0.0582402 0.99997 -0.0068876 0.00195915 -0.00295662 NaN  101.361 -45.0973 -38.3913 NaN NaN NaN 7.3567 6.98483 -5.76177 -0.450928 -0.708984 0.0876465 
58506 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 6.54942 6.5393 -6.90425 3.13614 4.67469 0.268701 -1.96362 -0.103223 -0.489857 -0.442383 -0.712891 0.0661621 0.0656889 0.0645505 -0.0696452 0.999949 -0.00981793 -0.000516109 -0.00244924 97471 99.9404 -43.7003 -39.9977 NaN NaN NaN 6.54942 6.5393 -6.90425 -0.442383 -0.712891 0.0661621 
58507 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 9.20471 5.62362 -3.79441 3.67715 0.61067 0.99715 -2.45357 -0.306492 -0.378719 -0.444092 -0.718994 0.0488281 0.0922115 0.0555918 -0.0384876 0.999922 -0.0122676 -0.00153242 -0.00189354 NaN  98.6661 -43.4577 -40.1885 NaN NaN NaN 9.20471 5.62362 -3.79441 -0.444092 -0.718994 0.0488281 
