



PackedCounter SampleTimeFine UTC_Nano UTC_Year UTC_Month UTC_Day UTC_Hour UTC_Minute UTC_Second UTC_Valid StatusWord RSSI Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z  VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Pressure Roll Pitch Yaw Latitude Longitude Altitude calibacc0 calibacc1 calibacc2 calimgf0 calimgf1 calimgf2 
57723 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 7.30648 3.18522 -4.69834 1.64918 3.31452 -1.33347 0.818813 -1.07172 -1.12474 -0.92749 0.163574 0.311035 0.073493 0.0316306 -0.0464605 0.999961 0.00409401 -0.00535855 -0.00562363 NaN  -174.068 -56.1343 147.357 NaN NaN NaN 7.30648 3.18522 -4.69834 -0.92749 0.163574 0.311035 
57724 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 12.0514 5.42618 -5.27922 0.706503 6.59676 2.77803 1.64593 -1.48792 -0.589172 -0.927246 0.161621 0.311035 0.12106 0.0543328 -0.0514459 0.999934 0.00822946 -0.00743942 -0.0029458 97235 -173.75 -55.3224 148.114 NaN NaN NaN 12.0514 5.42618 -5.27922 -0.927246 0.161621 0.311035 
57725 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 12.7613 3.93855 -4.15956 -1.2447 5.98639 2.76817 -0.252451 -0.021456 0.294488 -0.923096 0.165771 0.312988 0.127559 0.0395208 -0.0416317 0.999998 -0.00126225 -0.00010728 0.00147244 NaN  -172.913 -55.4709 147.873 NaN NaN NaN 12.7613 3.93855 -4.15956 -0.923096 0.165771 0.312988 
57726 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 9.13732 -0.780478 -5.71637 -0.348331 0.0917058 0.987502 -2.96492 1.67774 0.851512 -0.925537 0.165771 0.294189 0.0909246 -0.00827083 -0.0578074 0.999846 -0.0148239 0.00838825 0.00425734 97238 -173.731 -56.3689 146.808 NaN NaN NaN 9.13732 -0.780478 -5.71637 -0.925537 0.165771 0.294189 
57727 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 5.24909 -4.01049 -6.44445 0.553853 -4.37227 -1.7045 -2.96104 1.74565 1.13533 -0.936035 0.161377 0.288086 0.0521594 -0.0407609 -0.0643005 0.999836 -0.0148044 0.00872777 0.00567633 NaN  -174.442 -57.6139 145.721 NaN NaN NaN 5.24909 -4.01049 -6.44445 -0.936035 0.161377 0.288086 
57728 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 2.86039 -4.70018 -6.36299 1.15866 -5.73904 -3.77268 -1.17774 0.703907 0.779123 -0.938232 0.167725 0.287842 0.0285641 -0.0472645 -0.0634527 0.999969 -0.00588863 0.0035195 0.00389558 97239 -174.349 -57.9717 144.814 NaN NaN NaN 2.86039 -4.70018 -6.36299 -0.938232 0.167725 0.287842 
57729 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -58 3.08355 -3.60802 -6.94376 2.08754 -4.91904 -3.31753 0.260608 -0.457916 0.249223 -0.932129 0.176025 0.291748 0.0310393 -0.0359512 -0.0694136 0.999996 0.00130304 -0.00228958 0.00124611 NaN  -173.638 -57.6646 144.96 NaN NaN NaN 3.08355 -3.60802 -6.94376 -0.932129 0.176025 0.291748 
57730 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -58 5.44684 -1.35476 -8.37741 3.21707 -2.7285 -0.653598 0.790904 -1.07516 0.0386108 -0.929688 0.174072 0.300293 0.0549205 -0.0132064 -0.0835323 0.999978 0.00395449 -0.00537578 0.000193052 97236 -173.26 -57.0501 145.049 NaN NaN NaN 5.44684 -1.35476 -8.37741 -0.929688 0.174072 0.300293 
57731 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -58 8.28329 0.44177 -8.36694 2.79047 0.0279192 1.63394 0.364388 -0.838002 0.26463 -0.921387 0.178223 0.302246 0.0831764 0.00467961 -0.083313 0.999989 0.00182193 -0.00419 0.00132314 NaN  -171.964 -56.2969 145.935 NaN NaN NaN 8.28329 0.44177 -8.36694 -0.921387 0.178223 0.302246 
57732 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -59 8.79454 -1.09853 -6.92701 0.742097 -0.636903 1.39346 -0.865782 0.443122 0.80563 -0.927979 0.188477 0.297607 0.0878359 -0.0109316 -0.0694174 0.99998 -0.00432888 0.0022156 0.00402812 97244 -171.718 -56.4827 145.045 NaN NaN NaN 8.79454 -1.09853 -6.92701 -0.927979 0.188477 0.297607 
